Price,Close,High,Low
Ticker,^GDAXI,^GDAXI,^GDAXI
Date,,,
1987-12-30 00:00:00,1005.1900024414062,1005.1900024414062,1005.1900024414062
1988-01-04 00:00:00,956.489990234375,956.489990234375,956.489990234375
1988-01-05 00:00:00,996.0999755859375,996.0999755859375,996.0999755859375
1988-01-06 00:00:00,1006.010009765625,1006.010009765625,1006.010009765625
1988-01-07 00:00:00,1014.469970703125,1014.469970703125,1014.469970703125
1988-01-08 00:00:00,1026.68994140625,1026.68994140625,1026.68994140625
1988-01-11 00:00:00,987.52001953125,987.52001953125,987.52001953125
1988-01-12 00:00:00,986.8900146484375,986.8900146484375,986.8900146484375
1988-01-13 00:00:00,965.77001953125,965.77001953125,965.77001953125
1988-01-14 00:00:00,974.4600219726562,974.4600219726562,974.4600219726562
1988-01-15 00:00:00,952.4600219726562,952.4600219726562,952.4600219726562
1988-01-18 00:00:00,1003.1300048828125,1003.1300048828125,1003.1300048828125
1988-01-19 00:00:00,980.1799926757812,980.1799926757812,980.1799926757812
1988-01-20 00:00:00,960.4400024414062,960.4400024414062,960.4400024414062
1988-01-21 00:00:00,949.239990234375,949.239990234375,949.239990234375
1988-01-22 00:00:00,966.47998046875,966.47998046875,966.47998046875
1988-01-25 00:00:00,962.6300048828125,962.6300048828125,962.6300048828125
1988-01-26 00:00:00,968.260009765625,968.260009765625,968.260009765625
1988-01-27 00:00:00,959.6699829101562,959.6699829101562,959.6699829101562
1988-01-28 00:00:00,937.760009765625,937.760009765625,937.760009765625
1988-01-29 00:00:00,936.0,936.0,936.0
1988-02-01 00:00:00,951.5,951.5,951.5
1988-02-02 00:00:00,955.6699829101562,955.6699829101562,955.6699829101562
1988-02-03 00:00:00,972.1900024414062,972.1900024414062,972.1900024414062
1988-02-04 00:00:00,990.219970703125,990.219970703125,990.219970703125
1988-02-05 00:00:00,979.3800048828125,979.3800048828125,979.3800048828125
1988-02-08 00:00:00,986.9500122070312,986.9500122070312,986.9500122070312
1988-02-09 00:00:00,983.3099975585938,983.3099975585938,983.3099975585938
1988-02-10 00:00:00,997.1400146484375,997.1400146484375,997.1400146484375
1988-02-11 00:00:00,1024.68994140625,1024.68994140625,1024.68994140625
1988-02-12 00:00:00,1033.489990234375,1033.489990234375,1033.489990234375
1988-02-15 00:00:00,1049.3499755859375,1049.3499755859375,1049.3499755859375
1988-02-16 00:00:00,1055.77001953125,1055.77001953125,1055.77001953125
1988-02-17 00:00:00,1053.27001953125,1053.27001953125,1053.27001953125
1988-02-18 00:00:00,1051.93994140625,1051.93994140625,1051.93994140625
1988-02-19 00:00:00,1046.780029296875,1046.780029296875,1046.780029296875
